"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"vênias";0,893545200699311;0,846975506167352;0,992642732928208;0,564999915178373;0,53555330918704;0,627660536330939;0,471845011997394;0,271629002025251;0,256525985977355;0,000371230047979901;0,000333542953875365;0,000458137670689379;0,000464954085784029;0,885895719506473;0,00036490118602343
"via";0,0705576268568145;-0,809944441021424;-0,88390443450785;0,0587516223196089;-0,674421065710229;-0,736005756092365;0,00646979436571631;0,546237014128194;0,447293191506093;2,89339690088659e-06;0,000381268160840118;0,000454078257202512;0,000581192607230036;0,597398994744839;0,00020741924847271
"valer";1,67889732622899;-0,6212167648434;-0,763724211474131;0,862632793755308;-0,319186852592203;-0,392408481394318;0,84826171361371;0,0744108124348096;0,0773274739514831;0,00229348757690712;0,000314003473492678;0,000474592897633672;0,00081366965012205;1,24143780204616;0,00125400147790822
"trecho";0,0249272730683541;1,65766280085832;-0,893263213946054;0,0132367613449196;0,880244173726672;-0,474336360370303;0,000294107004850971;0,833328681980718;0,166377211014431;4,33362042978699e-07;0,00191643331025184;0,000556493666899384;0,000697431128676043;0,989892076405288;0,000683403224175269
"tender";-1,19202400080158;-1,69688226792534;0,495894392745976;-0,559060398475026;-0,795839409469626;0,232574945322971;0,421120011742994;0,546773456777723;0,0321065314792819;0,00148649203375369;0,00301228465428282;0,00025725923966199;0,00104614669301406;1,25097266734328;0,00163714907938621
"tb";2,05116215235654;-0,968654176853814;0,044521194329124;0,904066052740995;-0,426942042165315;0,0196230709377137;0,874815022171131;0,125003414151217;0,000181563677653088;0,00391237119633608;0,000872524388549426;1,84320515586807e-06;0,000929908171568058;1,49350829581418;0,00207422250811651
"sítio";2,05116215235654;-0,968654176853814;0,0445211943291239;0,904066052740995;-0,426942042165315;0,0196230709377136;0,874815022171132;0,125003414151217;0,000181563677653087;0,0044014175958781;0,000981589937118105;2,07360580035157e-06;0,00104614669301406;1,49350829581418;0,00233350032163107
"sugerir";0,359522825814853;0,957683626230207;1,15441122035243;0,233089096640839;0,620894127653186;0,748438344336357;0,0991245904109563;0,450651388635709;0,450224020953336;0,000135221429796243;0,000959481733295937;0,00139416336058124;0,00104614669301406;0,777681068111706;0,000632696802661197
"separação";-1,59742226994634;-1,78791077930928;0,552316042548082;-0,64926017074505;-0,726682781184874;0,224484668103471;0,538995435595206;0,432618835610723;0,028385728794069;0,00266951309737123;0,00334413862523922;0,000319130198500962;0,00104614669301406;1,48181146922003;0,0022970925343262
"respeito";-0,490325616326052;-0,616850207986335;0,748016793828138;-0,451294792670141;-0,567747793410433;0,688473277031431;0,329022645936367;0,333644658456248;0,337332695607385;0,000251513761505254;0,000398063188635949;0,000585349542559612;0,00104614669301406;0,582153413780072;0,000354541831289333
"reportagem";1,23098087132199;0,0418993648320568;-0,582391266241645;0,903510454624232;0,0307531295163206;-0,427461230300089;0,909629282576423;0,000675219262614408;0,0896954981609649;0,00105682708745366;1,22437994187827e-06;0,000236554402181481;0,000697431128676043;0,878991851205572;0,000538853893631848
"receber";0,327231728083919;0,824439461566935;0,31508222948344;0,347635699908104;0,875845966807294;0,334728640209947;0,182633893435882;0,742773205018819;0,0745929015452986;0,000112022019619097;0,000711066352679182;0,000103858107872404;0,00104614669301406;0,521471379960456;0,000284481181106679
"realização";-0,633736865652327;1,40007651181789;0,64940709955487;-0,37984655477676;0,839172010122015;0,389238914102898;0,217875605894097;0,681337550518437;0,10078684358747;0,000373471965488165;0,00182281923881822;0,000392169783519488;0,000929908171568058;0,924635212671182;0,000795025248412398
"realidade";1,35622457400146;-0,789453590007434;-0,527692471493523;0,81916956979536;-0,47683574689386;-0,318730115309896;0,778942534688064;0,169107757104161;0,051949708207779;0,00192422478857711;0,000651997295941024;0,000291309322357141;0,00104614669301406;1,04651307918353;0,00114572900431475
"procedimento";-0,251846890336718;1,36489765802758;-0,942188401766068;-0,150130001483976;0,81363755236838;-0,561653733211498;0,0384842967327453;0,724233595300253;0,237282107967001;6,63537958329042e-05;0,00194891439637365;0,0009286842798794;0,00104614669301406;0,874300197317331;0,000799675405702908
"presente";-0,163910844665614;0,0425626145687643;-2,65738901392753;-0,0615562963901966;0,0159842804963972;-0,997975613505528;0,00855915300158697;0,000369777200623223;0,991071069797789;1,2491812158082e-05;8,42299736803062e-07;0,00328337387950376;0,000464954085784029;1,20658536769438;0,000676902591902449
"prazo";0,834967344922247;-1,24173971100564;0,213786143735444;0,552390383394564;-0,821499282828281;0,141434764629585;0,408839637436513;0,579353018050033;0,0118073445134568;0,000486228385739747;0,0010753812692468;3,18757516586807e-05;0,000697431128676043;0,889321423519403;0,000551593114725499
"paludo";2,05116215235654;-0,968654176853814;0,044521194329124;0,904066052740995;-0,426942042165315;0,0196230709377137;0,874815022171131;0,125003414151217;0,000181563677653088;0,00391237119633608;0,000872524388549426;1,84320515586807e-06;0,000929908171568058;1,49350829581418;0,00207422250811651
"obtido";-0,708521923954061;1,17909986635592;1,47794819520089;-0,350916407270924;0,583984030594475;0,731997491196997;0,213160160461244;0,378241130431525;0,408598709107235;0,000525169109672449;0,00145443315745262;0,00228513051369035;0,00104614669301406;1,04511970208027;0,00114268007963352
"narrativa";-0,736755758417582;-0,570612056811908;-0,202663858606417;-0,772550732388178;-0,598335007718678;-0,212510198401817;0,705386464348784;0,271100333733679;0,0235132019175356;0,000441667247812421;0,000264929307875603;3,34195602809126e-05;0,00081366965012205;0,597414472087068;0,000290401994677844
"mensagem";1,01628062374007;-0,163246410650165;0,582056319656036;0,859446529516588;-0,138053956566635;0,492232432879214;0,861299172008635;0,0142390869340338;0,124461741057332;0,000960433621936065;2,47814860771008e-05;0,000315043179589938;0,000929908171568058;0,74576567686686;0,000517183721764674
"manifestar";-0,0163583017925423;1,8012259991912;-0,488402144592719;-0,00876491692379106;0,965112176318996;-0,261690013856339;0,000122518465033004;0,951764823062409;0,0481126584725586;2,17733146896576e-07;0,00263988209939979;0,000194090036487199;0,00081366965012205;1,00647549055527;0,000824241589168819
"locomoção";-1,59742226994634;-1,78791077930929;0,552316042548083;-0,64926017074505;-0,726682781184874;0,224484668103471;0,538995435595206;0,432618835610724;0,028385728794069;0,00177967539824749;0,00222942575015948;0,000212753465667308;0,000697431128676043;1,48181146922003;0,00153139502288413
"laura";1,72543042949493;-0,664646441344702;-0,662693535748724;0,878445409372357;-0,338382588642437;-0,337388331831847;0,862026672843807;0,0819549682274041;0,0560183589287916;0,00276843907197682;0,00041079148389369;0,000408381004136367;0,000929908171568058;1,26561863817392;0,00148951810976935
"jornal";1,34814962575549;-0,102465426837353;-0,492832343302964;0,936827323744456;-0,0712030844102913;-0,342468518635305;0,941112498638707;0,0034832783288492;0,0554042230324451;0,00147885062117549;8,54285085188039e-06;0,000197627110338072;0,00081366965012205;0,946418205317687;0,000728809942519733
"januario";2,05116215235654;-0,968654176853814;0,044521194329124;0,904066052740995;-0,426942042165315;0,0196230709377137;0,874815022171131;0,125003414151217;0,000181563677653088;0,00391237119633608;0,000872524388549426;1,84320515586807e-06;0,000929908171568058;1,49350829581418;0,00207422250811651
"informar";2,05116215235654;-0,968654176853814;0,0445211943291239;0,904066052740995;-0,426942042165315;0,0196230709377136;0,874815022171132;0,125003414151217;0,000181563677653087;0,0044014175958781;0,000981589937118105;2,07360580035157e-06;0,00104614669301406;1,49350829581418;0,00233350032163107
"histórico";-0,322195726873602;2,42276569279463;0,429972087963101;-0,129832380401478;0,976280598451149;0,173262073423907;0,0263066954873789;0,953054412055937;0,0206388924566856;6,0333654780663e-05;0,00341148064755471;0,000107448562377862;0,000581192607230036;1,35285854267536;0,00106371395820627
"gravação";-0,808011587411376;-0,572874711877901;0,835953743765515;-0,623415473050494;-0,441997324132679;0,644974040889073;0,557537760551396;0,179567002386539;0,262895237062065;0,000607120981416763;0,000305182318269615;0,000649837183973572;0,000929908171568058;0,736963886520247;0,000505047792663051
"governo";-0,705113782502649;1,05298350630729;-2,86930192496112;-0,224795163076051;0,335698443131553;-0,914753349235007;0,102841856005439;0,146947687532533;0,750210456462027;0,000288960505797508;0,000644411405646403;0,00478489685957549;0,000581192607230036;1,49740752639068;0,00130316709292774
"força";0,0241708066327173;-1,42379673377352;0,326629443339656;0,0165442202673598;-0,9745478145364;0,223568436855634;0,000433902847976818;0,96466010478233;0,0349059923696942;6,11188078517484e-07;0,00212074558316137;0,000111610035953431;0,00104614669301406;0,790242994606164;0,000653301861527032
"fonte";1,19918810583978;-0,566939496341405;0,387955183674428;0,867706210307978;-0,410224984261178;0,280715861470069;0,840820163264457;0,120412075100603;0,0387677616349425;0,00117009935979463;0,000261530018317206;0,000122464788071488;0,00081366965012205;0,890638601958724;0,000645432969323833
"filho";-0,381227462512047;-1,51482524515746;0,383051093141763;-0,237031614401897;-0,941856263529482;0,23816547319944;0,0864967249045033;0,875033129115733;0,0384701459797627;5,06803597024437e-05;0,000800196044414633;5,11663861294082e-05;0,000348715564338022;0,882775166475583;0,000271751247662208
"estabelecer";-1,07616504086713;-1,33562465831108;-0,189162572680884;-0,623635190839388;-0,773991448379026;-0,10961928016028;0,499868823139226;0,493327434966563;0,00680374189420996;0,00121157511991875;0,00186621400104584;3,74337219724814e-05;0,00104614669301406;1,0366129154107;0,0011241540192452
"esquema";1,61685318854106;-0,563310529508332;-0,898431779108007;0,836198807481625;-0,291331084575306;-0,464647988832927;0,823863312440788;0,0640734114705659;0,112063276088649;0,00182323438332819;0,000221307975814221;0,000562952222511574;0,000697431128676043;1,21313397715251;0,00102640523993156
"encerrar";-0,544874693233054;-0,167862689400772;0,930499644171326;-0,499297897382709;-0,153821583031318;0,852666716990258;0,426337407278628;0,0259260669983773;0,547736525722997;0,000207059233750423;1,96521323906964e-05;0,000603856506662535;0,000697431128676043;0,568310498007745;0,000225254089605355
"ed";-1,59742226994634;-1,78791077930928;0,552316042548082;-0,64926017074505;-0,726682781184874;0,224484668103471;0,538995435595207;0,432618835610724;0,028385728794069;0,00207628796462207;0,00260099670851939;0,000248212376611859;0,00081366965012205;1,48181146922003;0,00178662752669816
"dilma";0,237011150385762;0,510566492096533;-0,181718278672125;0,400694118059541;0,863170318900169;-0,307215273582331;0,236281532932753;0,702530141728332;0,0611883253389141;3,91776952741014e-05;0,000181805051390277;2,30302448937998e-05;0,000697431128676043;0,332062359308066;7,69025296774887e-05
"depender";0,577719133442862;-0,838266448112045;0,424479818979684;0,523765547725676;-0,759980170154579;0,384837357837619;0,386580205720264;0,521480890615726;0,0919389036640117;0,000349161289586626;0,00073511748718743;0,000188497971694668;0,00104614669301406;0,63279451434453;0,000418907366786093
"continuar";1,38851567173239;-0,656209425344163;0,311636519375471;0,886059295023236;-0,418749656662221;0,198865911478559;0,85815196970507;0,12280489567921;0,0190431346157218;0,00201694547667303;0,000450482074763995;0,000101598963370467;0,00104614669301406;1,0207853884894;0,00109008779311648
"consistir";-0,148861166833315;1,11577638643692;0,134322234194237;-0,13131156540637;0,984234821365821;0,118486662546964;0,0267700853508457;0,963627911432797;0,00960200321635907;1,54548276119791e-05;0,0008682717269768;1,2583375054468e-05;0,000697431128676043;0,619615540663996;0,000267760142902943
"conjunto";-1,26408464019924;-0,675281787184834;0,899428099792885;-0,747092021354451;-0,399101151400945;0,531574813717656;0,711301124374356;0,130058691560206;0,158640184065439;0,000742954772794436;0,000212021616693499;0,000376134328349199;0,000464954085784029;1,02074007913689;0,00048444045526276
"conduta";-1,30041212514654;-0,825181472431014;-0,0448170149347344;-0,843995674709631;-0,535560673508655;-0,0290872147582063;0,794587569473146;0,204996668601638;0,000415761925215432;0,00157254138810009;0,00063319722184672;1,86778084636541e-06;0,000929908171568058;0,993518338548582;0,000917892538911853
"civil";-0,927234403987356;-1,20640005231159;-0,401013605603446;-0,589272624726047;-0,766686958808084;-0,254850703240322;0,461466689930777;0,500509238932927;0,038024071136295;0,000699563580095841;0,00118421569260978;0,000130847772074106;0,00081366965012205;0,929576464020797;0,000703102036176898
"chamado";-0,412221808623301;2,16810341491098;1,78649224608516;-0,1451795431652;0,763579841549157;0,629180996078321;0,0370394292706243;0,656493551945389;0,30646701878399;0,000177768380279203;0,0049175929047702;0,00333883423316302;0,00104614669301406;1,4586952953836;0,00222598252737047
"buscar";-1,43075345507279;-1,23159628324706;0,725872071170483;-0,707395023921496;-0,608927470459861;0,358886633702707;0,629663479458672;0,298939812649813;0,0713967078915144;0,00190357358986653;0,00141051205849864;0,000489959561739233;0,000929908171568058;1,2279376393914;0,00140214422525549
"aurélio";-0,364490932290029;-0,918049468822322;0,605581547196838;-0,31459090651767;-0,792365430904796;0,522675411171644;0,159217085507734;0,647167203888518;0,193615710603747;0,00010809897454976;0,000685772845569525;0,000298396265504733;0,00081366965012205;0,62209635183492;0,000314893304285042
"assentar";-1,59742226994634;-1,78791077930928;0,552316042548083;-0,64926017074505;-0,726682781184874;0,224484668103471;0,538995435595207;0,432618835610723;0,028385728794069;0,00148306283187291;0,00185785479179957;0,000177294554722757;0,000581192607230036;1,48181146922003;0,00127616251907011
"artigo";0,591728383435388;-1,296356817836;0,247639133616707;0,409110538433882;-0,89627817524699;0,171213317000356;0,240827487256481;0,740591091955663;0,0185814207878576;0,000203500220715482;0,000976718004852892;3,56417182950328e-05;0,000581192607230036;0,821173896035188;0,000391913615907015
"apresentação";0,314736724870695;1,75479034767793;1,46670350222775;0,136333139678012;0,760114910879528;0,635325583684572;0,0328042646398439;0,653362280712907;0,31383345464725;4,60579825560067e-05;0,00143172807825347;0,00100021813946165;0,000464954085784029;1,18344486280809;0,000651187605861611
"apontar";-0,32297375265367;0,902884846140101;-3,19104771538298;-0,0969305724464945;0,27097293284842;-0,957694175501094;0,0204033841457308;0,102164636839102;0,877431979015166;9,70006229484541e-05;0,000758062113578458;0,00946905546609407;0,000929908171568058;1,53986230341298;0,00220497585816328
"apf";2,05116215235654;-0,968654176853814;0,044521194329124;0,904066052740995;-0,426942042165315;0,0196230709377137;0,874815022171132;0,125003414151217;0,000181563677653088;0,00342332479679408;0,000763458839980748;1,61280451138456e-06;0,00081366965012205;1,49350829581418;0,00181494469460195
"análise";-0,960059064629418;0,241299424702557;-1,89169679138706;-0,449665004228782;0,113017949443725;-0,886018243082762;0,363526668527505;0,0147136718174851;0,621759659655008;0,000749970225856072;4,73762509046256e-05;0,00291173047237112;0,00081366965012205;1,08441514703457;0,00095683987885925
"anselmo";2,05116215235654;-0,968654176853814;0,0445211943291241;0,904066052740995;-0,426942042165315;0,0196230709377137;0,874815022171132;0,125003414151217;0,000181563677653089;0,00244523199771005;0,000545327742843392;1,15200322241755e-06;0,000581192607230036;1,49350829581418;0,00129638906757282
"ano";-0,476804004085169;1,90161508558444;0,107834264347167;-0,242840710109436;0,968510234355445;0,0549209929107835;0,0891748352715746;0,908815816524179;0,00200934820424845;0,000237833142485743;0,00378301283313971;1,21648328612871e-05;0,00104614669301406;1,08738790207473;0,00123697687390519
"admitir";-0,289871198670433;0,822810151700248;-2,84502643953859;-0,0974104287699406;0,276503116008111;-0,956063405431178;0,0205764848140404;0,106225419387662;0,873198095798296;6,83688460688638e-05;0,000550867815899906;0,00658598489965308;0,00081366965012205;1,37621166697768;0,00154105659261634
"absoluto";-0,560371866288681;1,67360164063345;1,63222022064302;-0,233102078508245;0,696180598091432;0,678966859158967;0,0956702609882026;0,546759853793591;0,357569885218211;0,000328507457485846;0,00293019668299184;0,00278708423085942;0,00104614669301406;1,23382511082477;0,00159257464104567
"áudio";1,27941751791839;0,241765611826963;0,676602220061847;0,871916935945843;0,164762111295934;0,461101185741394;0,872538076490957;0,0199625942141533;0,10749932929489;0,00114163142054384;4,07652756448209e-05;0,000319277389882101;0,000697431128676043;0,932794248621786;0,000606838389116737
"vir";0,604140962785003;1,30088292692264;1,22967311757798;0,319773132583788;0,688560177659828;0,650868669870211;0,172537459815886;0,512567872821918;0,314894667362196;0,000339403745590878;0,00157368024136587;0,00140611040436494;0,000929908171568058;0,990517936717141;0,000912356882909109
"valor";-0,221597204697264;-0,0640528257549212;0,00179030163292716;-0,960643792299034;-0,277674754628511;0,00776111843271613;0,949161860816727;0,0508108466873315;2,72924959418595e-05;4,56634393859268e-05;3,81519422265749e-06;2,98052301463366e-09;0,000929908171568058;0,154903025076825;2,2313097457121e-05
"tornar";0,123910753111178;0,646686665685468;-0,957643759760916;0,106620162306408;0,556447568314832;-0,824013497890821;0,0223390651267959;0,389854843290728;0,587806091582476;1,24929818849303e-05;0,000340279612347753;0,000746201440690824;0,00081366965012205;0,564601802543255;0,00025937770173726
"tema";-0,518607349497068;-1,02678213263319;0,598923359115744;-0,399882924593469;-0,791721603089239;0,461812245204022;0,243954119556778;0,612710817769025;0,143335062674197;0,00025010213455992;0,000980385026520764;0,000333566607085423;0,000929908171568058;0,715072950279352;0,000475489316955682
"suficiente";-0,0625342967092079;-0,924375057326258;0,535449003088374;-0,0584385360013481;-0,863831975555818;0,500379111791601;0,00577039938267135;0,807855879332883;0,186373721284445;3,63644148777427e-06;0,00079457793477338;0,000266609912735868;0,000929908171568058;0,560636145731994;0,000292282122888505
"situação";-1,59742226994634;-1,78791077930928;0,552316042548083;-0,64926017074505;-0,726682781184874;0,224484668103471;0,538995435595207;0,432618835610724;0,028385728794069;0,000889837699123744;0,00111471287507974;0,000106376732833654;0,000348715564338022;1,48181146922003;0,000765697511442067
"reclamante";0,89354520069931;0,846975506167352;0,992642732928208;0,564999915178373;0,53555330918704;0,627660536330939;0,471845011997393;0,271629002025251;0,256525985977355;0,000742460095959801;0,00066708590775073;0,000916275341378757;0,000929908171568058;0,885895719506473;0,000729802372046859
"recente";0,868440405366283;-0,0481881583353579;0,658847051845594;0,795900644099669;-0,0441630606085307;0,603814366175085;0,796479267112771;0,00157124247374649;0,201949490413482;0,000613660486308181;1,88942115846503e-06;0,000353197264219391;0,00081366965012205;0,662702401884947;0,000357342940166052
"real";-0,213991297811767;1,35258390187864;-0,358312371200119;-0,15117631226249;0,955546549801702;-0,253133391263931;0,0359285443441669;0,919695254865302;0,0443762007905322;4,25826112185651e-05;0,00170125138823317;0,000119388822833943;0,000929908171568058;0,768850785788109;0,000549698040968957
"publicar";1,76175791444223;-0,514746756098522;0,281551578978895;0,948769982727748;-0,277209636403068;0,151625648753988;0,938131872956416;0,0513129267515353;0,0105552002920501;0,00288624056640693;0,000246392396060864;7,37150218533153e-05;0,000929908171568058;1,23873967154699;0,0014269217471713
"principal";1,27941751791839;0,241765611826963;0,676602220061847;0,871916935945843;0,164762111295934;0,461101185741394;0,872538076490957;0,0199625942141533;0,10749932929489;0,000570815710271922;2,03826378224105e-05;0,000159638694941051;0,000348715564338022;0,932794248621786;0,000303419194558369
"precisar";0,523880086004904;-0,415553171203279;-0,298714439044214;0,715322086847455;-0,567409163971208;-0,407873942180298;0,646675981104207;0,260701945846469;0,0926220730493281;0,000255213618051848;0,000160580670089133;8,29760000869457e-05;0,000929908171568058;0,443664097367325;0,000183041107792876
"pgr";1,11029446871902;0,0932687149197005;-1,1328778811768;0,698745593203515;0,0586971342918476;-0,712958093021317;0,683453110254368;0,0030900996033004;0,313456790142333;0,00114634783891019;8,08932063956514e-06;0,001193455579365;0,000929908171568058;0,914638703839423;0,000777927661105251
"petrobras";-0,32297375265367;0,902884846140101;-3,19104771538298;-0,0969305724464945;0,27097293284842;-0,957694175501094;0,0204033841457308;0,102164636839102;0,877431979015166;9,70006229484541e-05;0,000758062113578458;0,00946905546609407;0,000929908171568058;1,53986230341298;0,00220497585816328
"percepção";-0,728063293405586;1,04840134619788;-0,614209770415612;-0,513987123965075;0,740134542661488;-0,433610533955738;0,378487068213779;0,502847197689245;0,118665734096978;0,000431306882998037;0,000894341238982523;0,000306959838953619;0,00081366965012205;0,805952364990578;0,000528526618904724
"papel";-1,06750345889108;-0,0518607188058609;0,0682280095647502;-0,996792946715116;-0,0484255093383569;0,0637086448161981;0,996699182276159;0,00150719937242897;0,00179361835141285;0,000927228343974298;2,18839231493944e-06;3,78768209045374e-06;0,00081366965012205;0,728203900478178;0,000431473491189286
"ocasião";-0,419522899927786;0,174157478025715;-1,35607929027246;-0,293345307103092;0,121777092226783;-0,948218788365524;0,175027554747645;0,019326243896838;0,805646201355517;0,000122747504519693;2,11536630144908e-05;0,00128254170045741;0,000697431128676043;0,682917466080007;0,000325265325219438
"necessidade";-1,26408464019924;-0,675281787184834;0,899428099792885;-0,747092021354451;-0,399101151400945;0,531574813717656;0,711301124374356;0,130058691560206;0,158640184065439;0,000742954772794436;0,000212021616693499;0,000376134328349199;0,000464954085784029;1,02074007913689;0,00048444045526276
"mundo";-0,257924689644565;-0,213952511001101;-0,942454813094692;-0,257857410888971;-0,213896702234921;-0,942208977044192;0,136561050735554;0,0602065737076519;0,803232375556794;6,18622764414693e-05;4,25671760675823e-05;0,000825964035546066;0,000929908171568058;0,475330030047126;0,000210102185251286
"mero";-1,06408206235097;-0,00770439191016408;1,10769533413977;-0,692758390491603;-0,00501585575797571;0,721152309567472;0,676855866038421;2,27347826409167e-05;0,323121399178941;0,000658067322688075;3,44982300972927e-08;0,000713116908796355;0,000581192607230036;0,880831392891589;0,000450926387715528
"mencionar";-0,537584647835811;1,68418934169756;-0,415860023418582;-0,296001004981429;0,927336261793229;-0,228977864898212;0,132410807620948;0,832682943444547;0,0349062489345067;0,000235148294213794;0,00230796886793138;0,000140715670527017;0,00081366965012205;1,00612259306972;0,000823663687783027
"manifestação";0,397423649989069;1,62510251317642;1,39898053518496;0,182234453749553;0,745173742890935;0,641487877338705;0,0582341737957566;0,623878683988437;0,317887142215808;0,00012851550656683;0,00214886751695063;0,00159247073867078;0,00081366965012205;1,12158065357314;0,00102355017288002
"linha";-0,229203111582761;-1,48068955338848;0,361892974465973;-0,148697127356181;-0,960607740334596;0,234780607217208;0,0346766411324348;0,927239984226012;0,0380833746415524;4,88518575931368e-05;0,00203876931629784;0,000121786841769457;0,000929908171568058;0,838238797501876;0,000653394659200177
"liminar";-0,336726720852522;2,36280581869616;0,0522740420720536;-0,141052062696292;0,989759985884406;0,0218971676529505;0,0307140280095062;0,968959885433535;0,000326086556960307;5,27187653312065e-05;0,00259576953939994;1,27052213160564e-06;0,000464954085784029;1,30850369688975;0,000796085981529301
"levar";0,487552601057604;-0,565452856449459;-1,24295955377183;0,336251735558586;-0,389977417708877;-0,857235314257967;0,211639643628825;0,182395866207842;0,605964490163337;0,000110523091385812;0,000148662993312497;0,000718330095228489;0,000464954085784029;0,72175321622584;0,000242207464899381
"legislação";-0,474673957664271;0,53975428024655;1,18306580101032;-0,342897447122207;0,389910509690803;0,85462923843602;0,219056936004285;0,181479054742252;0,599464009253467;0,000209522600101976;0,000270914502424244;0,00130154103407665;0,000929908171568058;0,690689194771861;0,000443614147413323
"interrogatório";-1,07619592390307;-1,67087412181565;0,479773921373945;-0,526371976375621;-0,817231597184709;0,234659453356033;0,379939304238543;0,58679597147542;0,0332647242860359;0,000942390290175417;0,00227161947189032;0,000187292933792134;0,00081366965012205;1,189049657576;0,00115039795620961
"imposto";-1,02762030364493;0,0376147109498034;-1,2714468155693;-0,62842340537829;0,0230026252532696;-0,777531287347468;0,596926914634735;0,000512435709689184;0,402560649655575;0,000736489704844802;9,86771925958798e-07;0,00112745112506426;0,000697431128676043;0,905811555688405;0,000572238457109368
"ideia";1,13901604678082;-1,17346832746768;0,171469906383864;0,692697424225114;-0,713649724377442;0,104280148484229;0,591698481259594;0,402394127888574;0,00590739085183398;0,00120642339167658;0,00128050951116568;2,73410938466032e-05;0,000929908171568058;1,00842911554631;0,000945650848384526
"havido";0,537692704892789;0,470563179670689;0,929738920016761;0,45855294783058;0,401303813897847;0,792896237213248;0,35614248177797;0,174767026167331;0,469090492054698;0,000235242835553233;0,000180170631457925;0,000703347810735503;0,00081366965012205;0,613603763667317;0,000306354417238972
"grau";0,0632227104840931;-0,0313199223248605;0,845867169468166;0,0744844072451565;-0,0368988585188628;0,996539285385851;0,0124978610203889;0,00196516464467633;0,985536974334935;1,39385486026576e-06;3,42068185900951e-07;0,000249502941433484;0,000348715564338022;0,385142128696465;5,17265346844745e-05
"face";-1,02598633323702;0,119453207189773;1,14736528353917;-0,664578638020266;0,0773753481597233;0,743201378755644;0,641182253751749;0,00556880604201255;0,353248940206241;0,000856507694051376;1,16103081431431e-05;0,00107115304627414;0,00081366965012205;0,872602775050157;0,000619557040704016
"exigir";-0,583656412506173;0,0900552245080105;-1,64966954317254;-0,333100850570639;0,0513957719630655;-0,941489404068595;0,220528002499413;0,0033638387414787;0,776108158759107;0,000316777689512566;7,54150269551381e-06;0,00253066102677773;0,000929908171568058;0,846430200297556;0,000666227208160652
"evidente";-1,249845390143;-0,704137950466497;-1,5028548537325;-0,601576133423481;-0,338915988312686;-0,723354759824866;0,543388001536803;0,110504784864401;0,346107213598795;0,00108946658091018;0,000345793504559218;0,00157519891529978;0,000697431128676043;1,1546943248415;0,000929898163771588
"essencial";-1,14134921715848;-1,68550370400235;0,488841686520713;-0,545198013593059;-0,80512892768579;0,233509177073862;0,403532516617645;0,563857015638569;0,0326104677437843;0,00121137095014137;0,00264179726719111;0,000222216616975859;0,000929908171568058;1,22361569305733;0,0013922914000197
"entender";1,66528983513746;-0,363444282513425;0,360561707195485;0,95585049591142;-0,208611372234762;0,206956818781653;0,951320544669705;0,0290329399952683;0,0196465153350277;0,00193410919563792;9,21248958444951e-05;9,06693558263789e-05;0,000697431128676043;1,16276554452614;0,00094294342313415
"encontrar";1,34814962575549;-0,102465426837353;-0,492832343302964;0,936827323744456;-0,0712030844102913;-0,342468518635305;0,941112498638707;0,0034832783288492;0,0554042230324451;0,00147885062117549;8,54285085188039e-06;0,000197627110338072;0,00081366965012205;0,946418205317687;0,000728809942519733
"eletrônico";0,834967344922247;-1,24173971100564;0,213786143735444;0,552390383394565;-0,821499282828281;0,141434764629585;0,408839637436513;0,579353018050033;0,0118073445134567;0,000243114192869873;0,000537690634623398;1,59378758293404e-05;0,000348715564338022;0,889321423519403;0,000275796557362749
"divulgação";0,15673541375324;-0,801012811328683;0,533039426022702;0,16078018825464;-0,821684056690358;0,546795246912114;0,0438025367023657;0,733013609068526;0,223183854229108;1,99886004266878e-05;0,000522067960872807;0,000231188795520432;0,00081366965012205;0,510015370186441;0,000211648232568277
"desvio";-0,294171106622518;0,516177645452203;-3,64265822471624;-0,0797040910320016;0,139855577640395;-0,986958801204809;0,0141801209864172;0,027973474550709;0,957846404462874;6,03533464871675e-05;0,000185823104729452;0,00925418501133991;0,000697431128676043;1,68238662479374;0,00197402633171093
"definir";-0,685276164370621;-1,58309662869542;0,425367330493343;-0,385697224564108;-0,891021762686592;0,239411506370145;0,217905224953241;0,745108229587155;0,0369865454596032;0,000436688059006868;0,00233053115033062;0,000168255135046875;0,000929908171568058;0,999764162892746;0,000929469609582362
"defender";-1,06750345889108;-0,0518607188058609;0,0682280095647502;-0,996792946715116;-0,0484255093383569;0,0637086448161981;0,996699182276159;0,00150719937242897;0,00179361835141285;0,000927228343974298;2,18839231493944e-06;3,78768209045374e-06;0,00081366965012205;0,728203900478178;0,000431473491189286
"cumprimento";-0,430740565831473;2,10629069312629;1,76720824290489;-0,154776286061245;0,756845016949254;0,635003875257601;0,0421306098529407;0,645462380601712;0,31240700954535;0,000172532776987393;0,00412550085686429;0,00290412644313936;0,000929908171568058;1,42916595564351;0,00189935169477663
